-0.07000000000000028,0.4299999999999997,1.1197402597402601,1.0497402597402599,0.7600000000000007,0.5599999999999996,1.513834886817576,2.2738348868175766,1
2.3499999999999996,-0.07000000000000028,0,2.3251832460732986,-0.98,0.49999999999999956,0.11509433962264204,-0.8649056603773579,0
0.1899999999999995,0.25,-0.5796610169491521,-0.38966101694915256,1.08,0.8799999999999999,0.04683311432325876,1.1268331143232588,0
1.4100000000000001,1.4599999999999995,0.3833944954128443,1.7933944954128445,1.0599999999999996,0.14000000000000057,0.9397674418604653,1.999767441860465,0
0.5600000000000005,-1.0700000000000003,-0.6554134165366623,-0.0954134165366618,0.7000000000000002,-1.75,-0.17491961414791035,0.5250803858520898,0
1.7300000000000004,0.33000000000000007,0.3625174825174824,2.092517482517483,0.3099999999999996,0.8500000000000005,-0.4835805626598466,-0.173580562659847,0
0.9100000000000001,-1.31,0.0014285714285708906,0.911428571428571,0.28000000000000025,-0.4800000000000004,-0.19878378378378336,0.08121621621621689,1
0.3700000000000001,1.5,0.5783333333333336,0.9483333333333337,0.5900000000000003,0.2999999999999998,0.17289340101522832,0.7628934010152286,0
1.7799999999999998,0.35000000000000053,2.408453038674033,4.188453038674033,1.2399999999999993,-1.2999999999999998,-1.0545454545454538,0.18545454545454554,1
0.9400000000000004,-1.8600000000000003,0.588571428571429,1.5285714285714294,1.6800000000000002,-1.2300000000000004,0.27480938416422296,1.9548093841642231,0
2.0699999999999994,0.4300000000000006,-1.0741935483870968,0.9958064516129026,1.4099999999999997,0.54,-1.5991489361702125,-0.18914893617021278,1
-1.2000000000000002,-0.8399999999999999,2.3816949152542377,1.1816949152542375,-0.16000000000000014,1.0599999999999996,0.20700296735905166,0.04700296735905152,1
0.9400000000000004,0.1200000000000001,0.5252011095700411,1.4652011095700415,0.45999999999999996,-0.5,-0.5618367346938768,-0.10183673469387688,1
-0.6900000000000004,-1.08,0.9781250000000004,0.28812499999999996,2.17,-1.71,-0.8039285714285711,1.3660714285714288,1
0.6800000000000002,1.5399999999999996,-0.4753661784287617,0.20463382157123844,0.7099999999999995,1.0,-0.7125880551301678,-0.002588055130168243,1
-1.04,1.67,0.14499219968798727,-0.8950078003120128,1.1099999999999994,-0.8999999999999995,0.08478672985782065,1.19478672985782,1
1.4500000000000002,-0.20999999999999996,0.296361185983828,1.7463611859838282,0.41999999999999993,0.11000000000000032,-0.04398921832884106,0.37601078167115887,0
-2.0400000000000005,1.4200000000000004,1.3687804878048784,-0.6712195121951221,0.10000000000000053,-0.010000000000000675,-1.9791525423728817,-1.8791525423728812,0
1.9700000000000002,-0.020000000000000462,-1.3969230769230765,0.5730769230769237,1.4900000000000002,0.8700000000000001,0.9027868852459018,2.392786885245902,0
1.0599999999999996,0.3600000000000003,-1.9427710843373491,-0.8827710843373495,-0.35999999999999943,0.2999999999999998,0.5909642301710729,0.23096423017107348,1
2.78,-0.8099999999999996,-0.07679214402618673,2.703207855973813,0.3700000000000001,1.0300000000000002,-0.3904531722054383,-0.020453172205438186,1
-0.5099999999999998,0.5599999999999996,0.194251968503937,-0.3157480314960628,1.54,0.5199999999999996,-2.9254545454545458,-1.3854545454545457,0
-2.8400000000000007,0.16000000000000014,1.4642553191489363,-1.3757446808510645,-0.2999999999999998,-0.54,0.0038461538461538325,-0.296153846153846,0
-2.62,-1.7399999999999998,-0.6484615384615386,-3.2684615384615388,-0.9400000000000004,-0.15000000000000036,0.0015299334811533782,-0.938470066518847,0
0.029999999999999805,1.3899999999999997,-0.18455531453362228,-0.15455531453362248,0.71,-1.08,-0.8251879699248121,-0.11518796992481217,1
1.27,1.58,0.19999999999999973,1.4699999999999998,1.3099999999999996,0.9300000000000006,-0.2773109243697478,1.0326890756302518,1
1.19,-0.98,1.399171974522293,2.589171974522293,0.6000000000000005,-1.3000000000000007,0.42764350453172195,1.0276435045317225,0
0.16999999999999993,1.7200000000000006,-0.009855907780980111,0.16014409221901982,0.8899999999999997,-1.0,-0.05999999999999961,0.8300000000000001,1
1.0,-0.20000000000000018,-1.0322807017543862,-0.03228070175438624,2.6900000000000004,0.10999999999999943,-0.8141078838174274,1.8758921161825728,0
0.9600000000000004,0.35999999999999943,-0.36750000000000016,0.5925000000000002,1.3800000000000008,-0.96,-1.2090209790209787,0.17097902097902207,0
-2.1100000000000003,-1.2599999999999998,-1.549677419354838,-3.6596774193548383,2.49,0.1899999999999995,-0.47679245283018856,2.0132075471698117,1
-0.18999999999999995,1.3699999999999997,0.5801526717557257,0.39015267175572577,-0.3600000000000003,0.019999999999999574,1.0972111553784867,0.7372111553784864,1
2.0700000000000003,-0.09000000000000075,0.5515189873417721,2.6215189873417724,0.7599999999999998,0.9300000000000006,-0.8789852700490997,-0.11898527004909987,1
2.2700000000000005,0.3700000000000001,-1.2976889848812099,0.9723110151187906,0.05999999999999961,0.27000000000000046,1.2888607594936707,1.3488607594936703,0
1.5899999999999999,-2.09,0.5526315789473686,2.1426315789473684,1.23,0.5899999999999999,1.3968020969855832,2.626802096985583,0
-1.2000000000000002,-0.6699999999999999,1.6250943396226418,0.42509433962264165,-3.8599999999999994,0.8999999999999995,0,-3.9471428571428575,0
